Donor_Arr	Recipient_Arr	Region	Length	Psi	exclude
CU	TL	9	8	0.00532	Y
CU	TL	9	4	0.00532	Y
CU	TL	9	351	0.00532	Y
CU	TL	9	27	0.00532	Y
CU	TL	9	26	0.00532	Y
CU	TL	9	5	0.00532	Y
CU	TL	9	30	0.00532	Y
CU	TL	9	33	0.00532	Y
CU	TL	9	14	0.00532	Y
CU	TL	9	15	0.00532	Y
CU	TL	9	3	0.00532	Y
CU	TL	9	37	0.00532	Y
CU	TL	9	5	0.00532	Y
CU	TL	9	42	0.00532	Y
CU	TL	9	13	0.00532	Y
CU	TL	9	17	0.00532	Y
CU	TL	9	931	0.00532	Y
CU	TL	9	97	0.00532	Y
CU	TL	9	10	0.00532	Y
CU	TL	9	3	0.00532	Y
CU	TL	9	21	0.00532	Y
CU	TL	9	31	0.00532	Y
CU	TL	9	103	0.00532	Y
CU	TL	9	12	0.00532	Y
CU	TL	9	35	0.00532	Y
CU	TL	9	13	0.00532	Y
CU	TL	9	42	0.00532	Y
CU	TL	9	6	0.00532	Y
CU	TL	9	76	0.00532	Y
CU	TL	9	159	0.00532	Y
CU	TL	9	54	0.00603	Y
CU	TL	9	101	0.00603	Y
CU	TL	9	23	0.00603	Y
CU	TL	9	4	0.00603	Y
CU	TL	9	9	0.00603	Y
CU	TL	9	276	0.00603	Y
CU	TL	9	46	0.00603	Y
CU	TL	9	64	0.00603	Y
CU	TL	9	18	0.00603	Y
CU	TL	9	89	0.00603	Y
CU	TL	9	9	0.00603	Y
CU	TL	9	83	0.00603	Y
CU	TL	9	86	0.00603	Y
CU	TL	9	4	0.00603	Y
CU	TL	9	5	0.00603	Y
CU	TL	9	3	0.00603	Y
CU	TL	9	84	0.00603	Y
CU	TL	9	4	0.00603	Y
CU	TL	9	13	0.00603	Y
CU	TL	9	66	0.00603	Y
CU	TL	9	7	0.00603	Y
CU	TL	9	114	0.00603	Y
CU	TL	9	298	0.00603	Y
CU	TL	9	27	0.00603	Y
CU	TL	9	78	0.00603	Y
CU	TL	9	7	0.00603	Y
CU	TL	9	2	0.00603	Y
CU	TL	9	367	0.00603	Y
CU	TL	9	6	0.00603	Y
CU	TL	9	24	0.00603	Y
CU	TL	9	279	0.00603	Y
CU	TL	9	23	0.00603	Y
CU	TL	9	2	0.00603	Y
CU	TL	9	7	0.0066	Y
CU	TL	9	19	0.0066	Y
CU	TL	9	66	0.0066	Y
CU	TL	9	35	0.0066	Y
CU	TL	9	96	0.0066	Y
CU	TL	9	7	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	285	0.0066	Y
CU	TL	9	31	0.0066	Y
CU	TL	9	13	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	76	0.0066	Y
CU	TL	9	12	0.0066	Y
CU	TL	9	14	0.0066	Y
CU	TL	9	22	0.0066	Y
CU	TL	9	8	0.0066	Y
CU	TL	9	33	0.0066	Y
CU	TL	9	34	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	13	0.0066	Y
CU	TL	9	19	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	10	0.0066	Y
CU	TL	9	105	0.0066	Y
CU	TL	9	256	0.0066	Y
CU	TL	9	9	0.0066	Y
CU	TL	9	19	0.0066	Y
CU	TL	9	13	0.0066	Y
CU	TL	9	81	0.0066	Y
CU	TL	9	159	0.0066	Y
CU	TL	9	5	0.0066	Y
CU	TL	9	21	0.0066	Y
CU	TL	9	4	0.0066	Y
CU	TL	9	6	0.0066	Y
CU	TL	9	22	0.0066	Y
CU	TL	9	4	0.0066	Y
CU	TL	9	4	0.0066	Y
CU	TL	9	7	0.0066	Y
CU	TL	9	11	0.0066	Y
CU	TL	9	8	0.0066	Y
CU	TL	9	126	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	3	0.0066	Y
CU	TL	9	7	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	37	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	3	0.0066	Y
CU	TL	9	50	0.0066	Y
CU	TL	9	10	0.0066	Y
CU	TL	9	481	0.0066	Y
CU	TL	9	22	0.0066	Y
CU	TL	9	9	0.0066	Y
CU	TL	9	5	0.0066	Y
CU	TL	9	357	0.0066	Y
CU	TL	9	117	0.0066	Y
CU	TL	9	13	0.0066	Y
CU	TL	9	4	0.0066	Y
CU	TL	9	5	0.0066	Y
CU	TL	9	86	0.0066	Y
CU	TL	9	4	0.0066	Y
CU	TL	9	21	0.0066	Y
CU	TL	9	21	0.0066	Y
CU	TL	9	216	0.0066	Y
CU	TL	9	15	0.0066	Y
CU	TL	9	44	0.0066	Y
CU	TL	9	118	0.0066	Y
CU	TL	9	48	0.0066	Y
CU	TL	9	129	0.0066	Y
CU	TL	9	2	0.0066	Y
CU	TL	9	11	0.0066	Y
CU	TL	9	17	0.0066	Y
CU	TL	10	49	0.00118	Y
CU	TL	10	2	0.00118	Y
CU	TL	10	2	0.00118	Y
CU	TL	10	130	0.00118	Y
CU	TL	10	350	0.00118	Y
CU	TL	10	60	0.00118	Y
CU	TL	10	6	0.00118	Y
CU	TL	10	76	0.00118	Y
CU	TL	10	4	0.00118	Y
CU	TL	10	48	0.00118	Y
CU	TL	10	23	0.00118	Y
CU	TL	10	58	0.00118	Y
CU	TL	10	82	0.00118	Y
CU	TL	10	180	0.00118	Y
CU	TL	10	3	0.00118	Y
CU	TL	10	1076	0.00174	Y
CU	TL	10	2	0.00174	Y
CU	TL	10	4	0.00174	Y
CU	TL	10	15	0.00174	Y
CU	TL	10	3	0.00174	Y
CU	TL	10	917	0.00174	Y
CU	TL	10	2	0.00174	Y
CU	TL	10	3	0.00174	Y
CU	TL	10	7	0.00174	Y
CU	TL	10	51	0.00174	Y
CU	TL	10	160	0.00174	Y
CU	TL	10	88	0.00174	Y
CU	TL	10	2	0.00174	Y
CU	TL	10	70	0.00174	Y
CU	TL	10	122	0.00174	Y
CU	TL	10	2	0.00174	Y
CU	TL	11	50	0.00173	Y
CU	TL	11	7	0.00173	Y
CU	TL	11	311	0.00173	Y
CU	TL	11	40	0.00173	Y
CU	TL	11	39	0.00173	Y
CU	TL	11	2	0.00173	Y
CU	TL	11	283	0.00173	Y
CU	TL	11	383	0.00173	Y
CU	TL	11	10	0.00173	Y
CU	TL	11	39	0.00173	Y
CU	TL	11	214	0.00173	Y
CU	TL	11	2	0.00173	Y
CU	TL	11	16	0.00173	Y
CU	TL	11	15	0.00173	Y
CU	TL	11	31	0.00173	Y
CU	TL	11	48	0.00173	Y
CU	TL	11	20	0.00173	Y
CU	TL	11	1072	0.00173	Y
CU	TL	11	2	0.00173	Y
CU	TL	11	88	0.00288	Y
CU	TL	11	7	0.00288	Y
CU	TL	11	18	0.00288	Y
CU	TL	11	13	0.00288	Y
CU	TL	11	25	0.00288	Y
CU	TL	11	429	0.00288	Y
CU	TL	11	42	0.00288	Y
CU	TL	11	3	0.00288	Y
CU	TL	11	2	0.00288	Y
CU	TL	11	2	0.00288	Y
CU	TL	11	21	0.00288	Y
CU	TL	11	2	0.00288	Y
CU	TL	11	370	0.00288	Y
CU	TL	11	21	0.00288	Y
CU	TL	11	44	0.00173	Y
CU	TL	11	118	0.00173	Y
CU	TL	11	2	0.00173	Y
CU	TL	11	721	0.00173	Y
CU	TL	11	25	0.00173	Y
CU	TL	11	4	0.00173	Y
CU	TL	11	93	0.00173	Y
CU	TL	11	3327	0.00173	Y
CU	TL	11	85	0.00173	Y
CU	TL	11	3	0.00173	Y
CU	TL	11	28	0.00203	Y
CU	TL	11	2	0.00203	Y
CU	TL	11	16	0.00203	Y
CU	TL	11	570	0.00203	Y
CU	TL	11	31	0.00203	Y
CU	TL	11	10	0.00203	Y
CU	TL	11	109	0.00203	Y
CU	TL	11	20	0.00203	Y
CU	TL	11	1176	0.00203	Y
CU	TL	11	50	0.00203	Y
CU	TL	11	5	0.00203	Y
CU	TL	11	63	0.00203	Y
CU	TL	11	6	0.00203	Y
CU	TL	11	376	0.00203	Y
CU	TL	11	2	0.00203	Y
CU	TL	11	2	0.00203	Y
CU	TL	11	135	0.00203	Y
CU	TL	11	55	0.00203	Y
CU	TL	11	191	0.00203	Y
CU	TL	11	85	0.00279	Y
CU	TL	11	28	0.00279	Y
CU	TL	11	446	0.00279	Y
CU	TL	11	2	0.00279	Y
CU	TL	11	72	0.00279	Y
CU	TL	11	3	0.00279	Y
CU	TL	11	10	0.00279	Y
CU	TL	11	36	0.00279	Y
CU	TL	11	172	0.00279	Y
CU	TL	11	15	0.00279	Y
CU	TL	11	49	0.00279	Y
CU	TL	11	5	0.00279	Y
CU	TL	11	5	0.00279	Y
CU	TL	11	87	0.00279	Y
CU	TL	11	395	0.00279	Y
CU	TL	11	10	0.00279	Y
CU	TL	11	339	0.00279	Y
CU	TL	11	180	0.00279	Y
CU	TL	11	4	0.00279	Y
CU	TL	11	4	0.00279	Y
CU	TL	11	354	0.00279	Y
CU	TL	11	2	0.00279	Y
CU	TL	11	198	0.00279	Y
CU	TL	11	69	0.00279	Y
CU	TL	11	122	0.00279	Y
CU	TL	11	46	0.00279	Y
CU	TL	12	2	0.00515	Y
CU	TL	12	9	0.00515	Y
CU	TL	12	6	0.00515	Y
CU	TL	12	15	0.00515	Y
CU	TL	12	49	0.00515	Y
CU	TL	12	84	0.00515	Y
CU	TL	12	2	0.00515	Y
CU	TL	12	5	0.00515	Y
CU	TL	12	2	0.00515	Y
CU	TL	12	2	0.00515	Y
CU	TL	12	22	0.00515	Y
CU	TL	12	8	0.00515	Y
CU	TL	12	6	0.00515	Y
CU	TL	12	3	0.00515	Y
CU	TL	12	193	0.00515	Y
CU	TL	12	175	0.00515	Y
CU	TL	12	31	0.00515	Y
CU	TL	12	5	0.00515	Y
CU	TL	12	2	0.00515	Y
CU	TL	12	3	0.00515	Y
CU	TL	12	16	0.00515	Y
CU	TL	12	15	0.00515	Y
CU	TL	12	7	0.00515	Y
CU	TL	12	45	0.00515	Y
CU	TL	12	85	0.00515	Y
CU	TL	12	5	0.00515	Y
CU	TL	12	5	0.00515	Y
CU	TL	12	2	0.00515	Y
CU	TL	12	19	0.00515	Y
CU	TL	12	351	0.00515	Y
CU	TL	12	135	0.00515	Y
CU	TL	12	8	0.00515	Y
CU	TL	12	21	0.00515	Y
CU	TL	12	2	0.00515	Y
CU	TL	12	179	0.00515	Y
CU	TL	12	5	0.00515	Y
CU	TL	12	155	0.00515	Y
CU	TL	12	42	0.00515	Y
CU	TL	12	62	0.00515	Y
CU	TL	12	806	0.00515	Y
CU	TL	12	19	0.00515	Y
CU	TL	12	3	0.00515	Y
CU	TL	12	190	0.00515	Y
CU	TL	12	15	0.00515	Y
CU	TL	12	18	0.00515	Y
CU	TL	12	3	0.00515	Y
CU	TL	12	14	0.00515	Y
CU	TL	13	6	0.00213	Y
CU	TL	13	156	0.00213	Y
CU	TL	13	1065	0.00213	Y
CU	TL	13	13	0.00213	Y
CU	TL	13	16	0.00213	Y
CU	TL	13	99	0.00213	Y
CU	TL	13	23	0.00213	Y
CU	TL	13	148	0.00213	Y
CU	TL	13	65	0.00213	Y
CU	TL	13	2	0.00213	Y
CU	TL	13	209	0.00213	Y
CU	TL	13	113	0.00213	Y
CU	TL	13	9	0.00213	Y
CU	TL	13	3	0.00213	Y
CU	TL	13	4	0.00213	Y
CU	TL	13	119	0.00213	Y
CU	TL	14	59	0.00127	Y
CU	TL	14	10	0.00127	Y
CU	TL	14	30	0.00127	Y
CU	TL	14	34	0.00127	Y
CU	TL	14	14	0.00127	Y
CU	TL	14	338	0.00127	Y
CU	TL	14	25	0.0017	Y
CU	TL	14	156	0.0017	Y
CU	TL	14	19	0.0017	Y
CU	TL	14	3	0.0017	Y
CU	TL	14	7	0.0017	Y
CU	TL	14	28	0.0017	Y
CU	TL	14	2	0.0017	Y
CU	TL	14	17	0.0017	Y
CU	TL	14	2	0.0017	Y
CU	TL	14	4	0.0017	Y
CU	TL	14	214	0.0017	Y
CU	TL	14	28	0.0017	Y
CU	TL	14	321	0.0017	Y
CU	TL	14	389	0.0017	Y
CU	TL	14	6	0.0017	Y
CU	TL	14	13	0.00093	Y
CU	TL	14	529	0.00093	Y
CU	TL	14	59	0.00093	Y
CU	TL	14	197	0.00093	Y
CU	TL	14	103	0.00093	Y
CU	TL	14	1885	0.00093	Y
CU	TL	14	243	0.00079	Y
CU	TL	14	391	0.00079	Y
CU	TL	14	179	0.00079	Y
CU	TL	14	16	0.00164	Y
CU	TL	14	278	0.00164	Y
CU	TL	14	1084	0.00164	Y
CU	TL	14	1639	0.00164	Y
CU	TL	14	125	0.00164	Y
CU	TL	14	154	0.00164	Y
CU	TL	14	1136	0.00164	Y
CU	TL	14	2	0.00164	Y
CU	TL	14	1059	0.00164	Y
CU	TL	14	7	0.00164	Y
CU	TL	14	4	0.00164	Y
CU	TL	14	4	0.00164	Y
CU	TL	14	2	0.00164	Y
CU	TL	14	4	0.00164	Y
CU	TL	14	5	0.00164	Y
CU	TL	14	5	0.00164	Y
CU	TL	14	4	0.00164	Y
CU	TL	14	2	0.00164	Y
CU	TL	14	2	0.00164	Y
CU	TL	14	1196	0.00164	Y
CU	TL	14	45	0.00164	Y
CU	TL	14	4078	0.00107	Y
CU	TL	14	24	0.00107	Y
CU	TL	14	165	0.00107	Y
CU	TL	14	73	0.00107	Y
CU	TL	14	4	0.00107	Y
CU	TL	14	5244	0.00107	Y
CU	TL	14	13	0.00107	Y
CU	TL	14	7913	0.00107	Y
CU	TL	14	9	0.00032	Y
CU	TL	14	1881	0.0003	Y
CU	TL	14	261	0.0003	Y
CU	TL	14	278	0.0003	Y
CU	TL	14	9614	0.0003	Y
PP	TL	1	4	0.00024	Y
PP	TL	1	7778	0.00024	Y
PP	TL	1	27	0.00024	Y
PP	TL	1	21	0.00041	Y
PP	TL	1	988	0.00041	Y
PP	TL	1	4	0.00041	Y
PP	TL	1	1329	0.00041	Y
PP	TL	1	5351	0.00021	Y
PP	TL	1	7	0.00021	Y
PP	TL	1	25	0.00017	Y
PP	TL	2	34	0.00037	Y
PP	TL	2	3	0.00037	Y
PP	TL	2	11	0.00086	Y
PP	TL	2	13	0.00086	Y
PP	TL	2	40	0.00086	Y
PP	TL	2	112	0.00392	Y
PP	TL	2	2	0.00392	Y
PP	TL	2	9	0.00392	Y
PP	TL	2	28	0.00392	Y
PP	TL	3	2	0.00925	Y
PP	TL	3	4	0.00925	Y
PP	TL	3	2	0.00925	Y
PP	TL	3	4	0.01063	Y
PP	TL	3	99	0.01063	Y
PP	TL	3	2	0.01146	Y
PP	TL	3	6	0.01156	Y
PP	TL	3	10	0.01156	Y
PP	TL	3	8	0.01156	Y
PP	TL	3	10	0.01156	Y
PP	TL	3	20	0.01156	Y
PP	TL	3	11	0.00923	Y
PP	TL	3	2	0.00923	Y
PP	TL	3	16	0.00923	Y
PP	TL	3	3	0.00923	Y
PP	TL	3	2	0.00923	Y
PP	TL	3	2	0.00923	Y
PP	TL	3	15	0.00854	Y
PP	TL	3	27	0.00854	Y
PP	TL	3	11	0.00854	Y
PP	TL	3	66	0.00981	Y
PP	TL	3	6	0.0069	Y
PP	TL	3	5	0.0069	Y
PP	TL	3	1689	0.0069	Y
PP	TL	3	17	0.0069	Y
PP	TL	3	7	0.0069	Y
PP	TL	3	5	0.00621	Y
PP	TL	3	2	0.00621	Y
PP	TL	3	80	0.00621	Y
PP	TL	3	10	0.00621	Y
PP	TL	3	33	0.00623	Y
PP	TL	3	51	0.00623	Y
PP	TL	3	6	0.01029	Y
PP	TL	3	25	0.01029	Y
PP	TL	3	2	0.00771	Y
PP	TL	3	56	0.00771	Y
PP	TL	3	16	0.00771	Y
PP	TL	3	23	0.00771	Y
PP	TL	3	209	0.00771	Y
PP	TL	3	22	0.00771	Y
PP	TL	3	25	0.00736	Y
PP	TL	3	218	0.00736	Y
PP	TL	3	25	0.00736	Y
PP	TL	3	5	0.00736	Y
PP	TL	3	3	0.00736	Y
PP	TL	3	43	0.00736	Y
PP	TL	3	63	0.00736	Y
PP	TL	3	67	0.00736	Y
PP	TL	3	3	0.00736	Y
PP	TL	3	2	0.00736	Y
PP	TL	3	4	0.00736	Y
PP	TL	3	4	0.00736	Y
PP	TL	3	3	0.00908	Y
PP	TL	3	2	0.00908	Y
PP	TL	3	104	0.00908	Y
PP	TL	3	416	0.00908	Y
PP	TL	3	4	0.00908	Y
PP	TL	3	36	0.00908	Y
PP	TL	3	2	0.00908	Y
PP	TL	3	16	0.00908	Y
PP	TL	3	5	0.00908	Y
PP	TL	3	5	0.00908	Y
PP	TL	3	10	0.01083	Y
PP	TL	3	77	0.01083	Y
PP	TL	3	16	0.01083	Y
PP	TL	3	130	0.01083	Y
PP	TL	3	116	0.01083	Y
PP	TL	3	13	0.01083	Y
PP	TL	3	9	0.01083	Y
PP	TL	3	11	0.01083	Y
PP	TL	3	138	0.01083	Y
PP	TL	3	2	0.01083	Y
PP	TL	3	3	0.01083	Y
PP	TL	3	139	0.01083	Y
PP	TL	3	67	0.01083	Y
PP	TL	3	501	0.01083	Y
PP	TL	3	126	0.01083	Y
PP	TL	3	2	0.01083	Y
PP	TL	3	4	0.01083	Y
PP	TL	3	3	0.01083	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	46	0.01729	Y
PP	TL	3	101	0.01729	Y
PP	TL	3	5	0.01729	Y
PP	TL	3	24	0.01729	Y
PP	TL	3	9	0.01729	Y
PP	TL	3	72	0.01729	Y
PP	TL	3	100	0.01729	Y
PP	TL	3	4	0.01729	Y
PP	TL	3	42	0.01729	Y
PP	TL	3	67	0.01729	Y
PP	TL	3	3	0.01729	Y
PP	TL	3	112	0.01729	Y
PP	TL	3	33	0.01729	Y
PP	TL	3	18	0.01729	Y
PP	TL	3	120	0.01729	Y
PP	TL	3	89	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	3	0.01729	Y
PP	TL	3	6	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	14	0.01729	Y
PP	TL	3	51	0.01729	Y
PP	TL	3	11	0.01729	Y
PP	TL	3	8	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	238	0.01729	Y
PP	TL	3	12	0.01729	Y
PP	TL	3	23	0.01729	Y
PP	TL	3	6	0.01729	Y
PP	TL	3	13	0.01729	Y
PP	TL	3	4	0.01729	Y
PP	TL	3	14	0.01729	Y
PP	TL	3	41	0.01729	Y
PP	TL	3	100	0.01729	Y
PP	TL	3	76	0.01729	Y
PP	TL	3	51	0.01729	Y
PP	TL	3	16	0.01729	Y
PP	TL	3	43	0.01729	Y
PP	TL	3	141	0.01729	Y
PP	TL	3	58	0.01729	Y
PP	TL	3	5	0.01729	Y
PP	TL	3	5	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	293	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	33	0.01729	Y
PP	TL	3	42	0.01729	Y
PP	TL	3	58	0.01729	Y
PP	TL	3	77	0.01729	Y
PP	TL	3	322	0.01729	Y
PP	TL	3	28	0.01729	Y
PP	TL	3	65	0.01729	Y
PP	TL	3	85	0.01729	Y
PP	TL	3	74	0.01729	Y
PP	TL	3	179	0.01729	Y
PP	TL	3	25	0.01729	Y
PP	TL	3	38	0.01729	Y
PP	TL	3	6	0.01729	Y
PP	TL	3	16	0.01729	Y
PP	TL	3	2	0.01729	Y
PP	TL	3	86	0.01729	Y
PP	TL	3	29	0.01729	Y
PP	TL	3	8	0.01729	Y
PP	TL	3	8	0.00997	Y
PP	TL	3	9	0.00997	Y
PP	TL	3	2	0.00997	Y
PP	TL	3	208	0.00997	Y
PP	TL	3	47	0.00997	Y
PP	TL	3	31	0.00997	Y
PP	TL	3	59	0.00997	Y
PP	TL	3	8	0.00997	Y
PP	TL	3	7	0.00997	Y
PP	TL	3	14	0.00997	Y
PP	TL	3	18	0.00997	Y
PP	TL	3	61	0.00997	Y
PP	TL	3	2	0.00997	Y
PP	TL	3	15	0.00997	Y
PP	TL	3	33	0.00997	Y
PP	TL	3	2	0.00997	Y
PP	TL	3	14	0.00997	Y
PP	TL	3	4	0.00997	Y
PP	TL	3	2	0.00997	Y
PP	TL	3	111	0.00997	Y
PP	TL	3	26	0.00997	Y
PP	TL	3	11	0.00997	Y
PP	TL	3	3	0.00997	Y
PP	TL	3	428	0.00997	Y
PP	TL	3	49	0.00997	Y
PP	TL	3	194	0.00997	Y
PP	TL	4	2	0.0143	Y
PP	TL	4	2	0.0143	Y
PP	TL	4	15	0.0143	Y
PP	TL	4	3	0.0143	Y
PP	TL	4	12	0.0143	Y
PP	TL	4	4	0.0143	Y
PP	TL	4	16	0.0143	Y
PP	TL	4	11	0.0143	Y
PP	TL	4	21	0.0143	Y
PP	TL	4	13	0.0143	Y
PP	TL	4	3	0.0143	Y
PP	TL	4	9	0.0143	Y
PP	TL	4	10	0.0143	Y
PP	TL	4	10	0.0143	Y
PP	TL	4	23	0.0143	Y
PP	TL	4	6	0.0143	Y
PP	TL	4	5	0.0143	Y
PP	TL	4	2	0.0143	Y
PP	TL	4	89	0.0143	Y
PP	TL	4	48	0.0143	Y
PP	TL	4	4	0.0143	Y
PP	TL	4	6	0.0143	Y
PP	TL	4	4	0.0143	Y
PP	TL	4	37	0.0143	Y
PP	TL	4	2	0.01649	Y
PP	TL	4	151	0.01649	Y
PP	TL	4	128	0.01649	Y
PP	TL	4	30	0.01649	Y
PP	TL	4	14	0.01649	Y
PP	TL	4	3	0.01649	Y
PP	TL	4	345	0.01649	Y
PP	TL	4	118	0.01649	Y
PP	TL	4	13	0.01649	Y
PP	TL	4	40	0.01649	Y
PP	TL	4	97	0.01649	Y
PP	TL	4	23	0.01649	Y
PP	TL	4	5	0.01649	Y
PP	TL	4	9	0.01649	Y
PP	TL	4	70	0.01649	Y
PP	TL	4	142	0.01649	Y
PP	TL	4	11	0.01649	Y
PP	TL	4	128	0.01649	Y
PP	TL	4	111	0.01649	Y
PP	TL	4	260	0.01649	Y
PP	TL	4	4	0.01649	Y
PP	TL	4	4	0.01649	Y
PP	TL	4	16	0.01649	Y
PP	TL	4	9	0.01649	Y
PP	TL	4	14	0.01649	Y
PP	TL	4	3	0.01649	Y
PP	TL	4	105	0.01649	Y
PP	TL	4	25	0.01649	Y
PP	TL	4	16	0.01649	Y
PP	TL	4	188	0.01649	Y
PP	TL	4	121	0.01649	Y
PP	TL	4	2	0.01372	Y
PP	TL	4	232	0.01372	Y
PP	TL	4	85	0.01372	Y
PP	TL	4	10	0.01372	Y
PP	TL	4	8	0.01372	Y
PP	TL	4	78	0.01372	Y
PP	TL	4	56	0.01372	Y
PP	TL	4	56	0.01372	Y
PP	TL	4	7	0.01372	Y
PP	TL	4	38	0.01372	Y
PP	TL	4	2	0.01372	Y
PP	TL	4	180	0.01372	Y
PP	TL	4	23	0.01372	Y
PP	TL	4	2	0.01372	Y
PP	TL	4	231	0.01372	Y
PP	TL	4	41	0.01372	Y
PP	TL	4	116	0.01372	Y
PP	TL	4	7	0.01372	Y
PP	TL	4	5	0.01372	Y
PP	TL	4	78	0.01372	Y
PP	TL	4	114	0.01372	Y
PP	TL	4	36	0.01372	Y
PP	TL	4	22	0.01372	Y
PP	TL	4	94	0.00774	Y
PP	TL	4	6	0.00774	Y
PP	TL	4	3	0.00774	Y
PP	TL	4	31	0.00774	Y
PP	TL	4	73	0.00774	Y
PP	TL	4	271	0.00774	Y
PP	TL	4	82	0.00774	Y
PP	TL	4	253	0.00774	Y
PP	TL	4	19	0.00774	Y
PP	TL	4	15	0.00774	Y
PP	TL	4	92	0.00774	Y
PP	TL	4	36	0.00774	Y
PP	TL	4	2	0.00774	Y
PP	TL	4	28	0.00774	Y
PP	TL	4	337	0.00774	Y
PP	TL	4	31	0.00774	Y
PP	TL	4	2	0.00774	Y
PP	TL	4	103	0.00774	Y
PP	TL	4	373	0.00774	Y
PP	TL	4	76	0.00774	Y
PP	TL	4	66	0.00774	Y
PP	TL	4	49	0.00774	Y
PP	TL	4	40	0.00774	Y
PP	TL	4	9	0.00774	Y
PP	TL	4	11	0.00774	Y
PP	TL	4	3	0.01361	Y
PP	TL	4	2	0.01361	Y
PP	TL	4	126	0.01361	Y
PP	TL	4	2	0.01361	Y
PP	TL	4	249	0.01361	Y
PP	TL	4	66	0.01361	Y
PP	TL	4	4	0.01361	Y
PP	TL	4	58	0.01361	Y
PP	TL	4	31	0.01361	Y
PP	TL	4	37	0.01361	Y
PP	TL	4	18	0.01361	Y
PP	TL	4	56	0.01361	Y
PP	TL	4	24	0.01361	Y
PP	TL	4	101	0.01361	Y
PP	TL	4	213	0.01361	Y
PP	TL	4	10	0.01361	Y
PP	TL	4	144	0.01361	Y
PP	TL	4	272	0.01361	Y
PP	TL	4	10	0.01361	Y
PP	TL	4	58	0.01361	Y
PP	TL	4	6	0.01361	Y
PP	TL	4	11	0.01361	Y
PP	TL	4	804	0.01361	Y
PP	TL	4	5	0.01361	Y
PP	TL	4	20	0.01361	Y
PP	TL	4	18	0.01361	Y
PP	TL	5	88	0.00939	Y
PP	TL	5	724	0.00939	Y
PP	TL	5	12	0.00939	Y
PP	TL	5	4	0.00939	Y
PP	TL	5	6	0.00939	Y
PP	TL	5	2	0.00939	Y
PP	TL	5	4	0.00939	Y
PP	TL	5	70	0.00939	Y
PP	TL	5	168	0.00939	Y
PP	TL	5	37	0.00939	Y
PP	TL	5	20	0.00939	Y
PP	TL	5	40	0.00939	Y
PP	TL	5	68	0.00939	Y
PP	TL	5	27	0.00939	Y
PP	TL	5	13	0.00939	Y
PP	TL	5	191	0.00939	Y
PP	TL	5	129	0.00939	Y
PP	TL	5	11	0.00939	Y
PP	TL	5	19	0.00939	Y
PP	TL	5	64	0.00939	Y
PP	TL	5	112	0.00939	Y
PP	TL	5	2	0.00939	Y
PP	TL	5	153	0.00939	Y
PP	TL	5	561	0.00939	Y
PP	TL	5	28	0.00939	Y
PP	TL	5	141	0.00939	Y
PP	TL	5	12	0.01434	Y
PP	TL	5	15	0.01434	Y
PP	TL	5	2	0.01434	Y
PP	TL	5	4	0.01434	Y
PP	TL	5	4	0.01434	Y
PP	TL	5	4	0.01434	Y
PP	TL	5	4	0.01434	Y
PP	TL	5	91	0.01434	Y
PP	TL	5	52	0.01434	Y
PP	TL	5	3	0.01434	Y
PP	TL	5	2	0.01434	Y
PP	TL	5	114	0.01434	Y
PP	TL	5	74	0.01434	Y
PP	TL	5	2	0.01434	Y
PP	TL	5	2	0.01434	Y
PP	TL	5	245	0.01434	Y
PP	TL	5	44	0.01434	Y
PP	TL	5	23	0.01434	Y
PP	TL	5	16	0.01434	Y
PP	TL	5	4	0.01434	Y
PP	TL	5	124	0.01434	Y
PP	TL	5	12	0.01434	Y
PP	TL	5	109	0.01434	Y
PP	TL	5	38	0.01434	Y
PP	TL	5	95	0.01434	Y
PP	TL	5	64	0.01434	Y
PP	TL	5	38	0.01434	Y
PP	TL	5	43	0.01434	Y
PP	TL	5	32	0.01434	Y
PP	TL	5	148	0.01434	Y
PP	TL	5	109	0.01434	Y
PP	TL	5	19	0.01434	Y
PP	TL	5	4	0.01434	Y
PP	TL	5	46	0.01434	Y
PP	TL	5	53	0.0108	Y
PP	TL	5	11	0.0108	Y
PP	TL	5	26	0.0108	Y
PP	TL	5	60	0.0108	Y
PP	TL	5	106	0.0108	Y
PP	TL	5	10	0.0108	Y
PP	TL	5	2	0.0108	Y
PP	TL	5	11	0.0108	Y
PP	TL	5	3	0.0108	Y
PP	TL	5	17	0.0108	Y
PP	TL	5	3	0.0108	Y
PP	TL	5	88	0.0108	Y
PP	TL	5	3	0.0108	Y
