Region,Beg,End,Count
 2990,  13666068,  13666328, 1.000
 2991,  13668363,  13668369, 1.000
 2992,  13674280,  13674291, 1.000
 2993,  13678115,  13678144, 1.967
 2994,  13680621,  13680686, 1.000
 2995,  13681066,  13681218, 1.007
 2996,  13684521,  13684522, 1.000
 2997,  13685554,  13685560, 1.000
 2998,  13685883,  13686297, 1.000
 2999,  13686863,  13686923, 1.000
 3000,  13688637,  13688833, 1.325
 3001,  13689288,  13689290, 1.000
 3002,  13690083,  13690156, 1.000
 3003,  13690510,  13690631, 1.000
 3004,  13693517,  13693519, 1.000
 3005,  13698059,  13698098, 1.000
 3006,  13699237,  13699256, 1.000
 3007,  13700130,  13700317, 1.181
 3008,  13701147,  13701179, 1.212
 3009,  13706719,  13706770, 1.000
 3010,  13707237,  13707443, 1.000
 3011,  13710193,  13710241, 1.000
 3012,  13710553,  13710565, 1.385
 3013,  13711854,  13711863, 1.300
 3014,  13712567,  13712578, 1.000
 3015,  13714435,  13714442, 1.000
 3016,  13715099,  13715100, 1.000
 3017,  13715675,  13715679, 1.000
 3018,  13716335,  13716836, 2.363
 3019,  13718184,  13718207, 1.000
 3020,  13718604,  13718605, 1.000
 3021,  13719992,  13720531, 1.446
 3022,  13722252,  13722261, 1.000
 3023,  13722385,  13722491, 1.486
 3024,  13723045,  13723361, 1.416
 3025,  13724274,  13724278, 1.000
 3026,  13725781,  13725782, 1.000
 3027,  13729309,  13733481, 3.540
 3028,  13735660,  13735980, 1.000
 3029,  13743026,  13743213, 1.005
 3030,  13743280,  13743385, 1.000
 3031,  13744151,  13744233, 1.000
 3032,  13752242,  13752244, 1.000
 3033,  13755014,  13755129, 1.957
 3034,  13755954,  13755955, 1.000
 3035,  13756646,  13756881, 1.000
 3036,  13759291,  13759737, 1.796
 3037,  13761074,  13761162, 1.371
 3038,  13765476,  13765595, 1.000
 3039,  13774794,  13774801, 1.000
 3040,  13777180,  13777589, 2.427
 3041,  13778526,  13778832, 1.013
 3042,  13781481,  13781542, 1.000
 3043,  13783257,  13783517, 1.360
 3044,  13784143,  13784172, 1.333
 3045,  13785023,  13785998, 2.455
 3046,  13787569,  13787828, 1.008
 3047,  13790121,  13790165, 1.000
 3048,  13791619,  13791633, 1.000
 3049,  13795810,  13795811, 1.000
 3050,  13796157,  13796159, 1.000
 3051,  13800689,  13800696, 1.000
 3052,  13802177,  13802598, 1.000
 3053,  13804542,  13804570, 1.000
 3054,  13805034,  13805065, 1.000
 3055,  13805320,  13805335, 1.813
 3056,  13805414,  13805417, 1.000
 3057,  13806100,  13806147, 1.000
 3058,  13807464,  13807643, 1.428
 3059,  13810430,  13810432, 1.000
 3060,  13812766,  13812772, 1.000
 3061,  13812846,  13812847, 1.000
 3062,  13824154,  13824492, 1.006
 3063,  13826678,  13827899, 2.088
 3064,  13829431,  13829900, 1.932
 3065,  13830100,  13830160, 1.000
 3066,  13830965,  13831719, 1.911
 3067,  13831999,  13832324, 1.592
 3068,  13832870,  13833022, 2.020
 3069,  13842453,  13842458, 1.000
 3070,  13842756,  13843054, 2.408
 3071,  13843247,  13843985, 1.087
 3072,  13844357,  13844435, 1.354
 3073,  13845795,  13848382, 1.550
 3074,  13850614,  13852503, 2.225
 3075,  13856499,  13856506, 1.000
 3076,  13856747,  13856788, 1.000
 3077,  13856973,  13856980, 1.250
 3078,  13857430,  13857434, 1.000
 3079,  13858325,  13858361, 1.270
 3080,  13858480,  13858485, 1.000
 3081,  13858655,  13859527, 1.005
 3082,  13861370,  13861377, 1.000
 3083,  13864284,  13864442, 2.050
 3084,  13867273,  13868164, 2.537
 3085,  13868979,  13868980, 1.000
 3086,  13869445,  13869569, 1.000
 3087,  13870381,  13871880, 1.081
 3088,  13872578,  13872633, 1.000
 3089,  13873644,  13875858, 2.194
 3090,  13876995,  13877373, 1.000
 3091,  13877510,  13877900, 1.000
 3092,  13880564,  13880649, 1.000
 3093,  13880937,  13881381, 1.885
 3094,  13882125,  13882188, 1.000
 3095,  13882795,  13883134, 1.000
 3096,  13884018,  13884416, 2.524
 3097,  13889536,  13889539, 1.000
 3098,  13895492,  13895763, 1.000
 3099,  13900584,  13900783, 1.240
 3100,  13901986,  13902070, 1.000
 3101,  13905602,  13905684, 1.157
 3102,  13907430,  13907496, 1.746
 3103,  13910075,  13911994, 2.633
 3104,  13912760,  13912886, 1.000
 3105,  13915746,  13918174, 2.691
 3106,  13921793,  13921801, 1.000
 3107,  13922780,  13922854, 1.840
 3108,  13923513,  13924008, 1.000
 3109,  13924370,  13924500, 2.427
 3110,  13926569,  13928196, 3.095
 3111,  13959183,  13959474, 1.329
 3112,  13977410,  13977421, 1.000
 3113,  13982429,  13982468, 1.000
 3114,  13985588,  13985607, 1.000
 3115,  13991100,  13991188, 3.719
 3116,  13994942,  13994948, 1.000
 3117,  13996601,  13996790, 1.295
 3118,  14004106,  14004371, 1.835
 3119,  14009141,  14009301, 2.161
 3120,  14010942,  14010969, 1.357
 3121,  14011473,  14011629, 1.306
 3122,  14021091,  14021958, 1.408
 3123,  14022670,  14022738, 1.000
 3124,  14031567,  14031740, 1.000
 3125,  14037085,  14037385, 1.681
 3126,  14038184,  14038840, 1.802
 3127,  14043646,  14043654, 1.000
 3128,  14047368,  14047369, 1.000
 3129,  14048345,  14048399, 1.000
 3130,  14052015,  14052435, 2.912
 3131,  14052936,  14053031, 2.010
 3132,  14061883,  14062525, 1.983
 3133,  14078094,  14078116, 1.000
 3134,  14094207,  14094834, 2.236
 3135,  14095812,  14095876, 1.108
 3136,  14097210,  14097589, 1.000
 3137,  14101364,  14101370, 1.000
 3138,  14103426,  14103763, 1.000
 3139,  14110581,  14110618, 1.263
 3140,  14112806,  14114090, 3.114
 3141,  14115044,  14121223, 3.131
 3142,  14122739,  14125255, 1.456
 3143,  14128803,  14132722, 1.134
 3144,  14133304,  14133382, 1.076
 3145,  14134378,  14134760, 1.000
 3146,  14134821,  14134889, 1.000
 3147,  14136307,  14136384, 1.000
 3148,  14136571,  14136762, 1.172
 3149,  14138847,  14139009, 1.920
 3150,  14155439,  14155676, 1.000
 3151,  14159568,  14160201, 1.656
 3152,  14161117,  14161126, 1.000
 3153,  14164565,  14164598, 1.000
 3154,  14166296,  14167142, 1.001
 3155,  14171510,  14172234, 1.348
 3156,  14174016,  14174539, 1.027
 3157,  14176996,  14177022, 1.000
 3158,  14182566,  14182587, 1.000
 3159,  14183791,  14183804, 2.357
 3160,  14184228,  14184459, 1.000
 3161,  14186627,  14186638, 1.000
 3162,  14186961,  14187393, 1.393
 3163,  14189574,  14189759, 1.355
 3164,  14192182,  14193308, 2.219
 3165,  14196645,  14196653, 1.000
 3166,  14201533,  14201545, 1.000
 3167,  14201961,  14201964, 1.000
 3168,  14202055,  14202144, 1.000
 3169,  14208376,  14208426, 1.059
 3170,  14208856,  14209067, 1.000
 3171,  14211394,  14211416, 1.000
 3172,  14213858,  14214121, 1.000
 3173,  14222921,  14222999, 1.000
 3174,  14224492,  14224834, 1.055
 3175,  14227896,  14230793, 3.094
 3176,  14235555,  14236542, 2.438
 3177,  14236557,  14236693, 1.000
 3178,  14236760,  14238075, 2.159
 3179,  14243517,  14243696, 1.000
 3180,  14248396,  14249341, 1.704
 3181,  14249490,  14249491, 1.000
 3182,  14258567,  14258626, 1.000
 3183,  14265685,  14266184, 1.000
 3184,  14268685,  14269071, 1.000
 3185,  14272537,  14272542, 1.000
 3186,  14275670,  14275673, 1.000
 3187,  14279679,  14279894, 1.000
 3188,  14283848,  14283912, 1.000
 3189,  14286388,  14286397, 1.000
 3190,  14289453,  14289518, 1.000
 3191,  14299876,  14301275, 3.346
 3192,  14301778,  14302552, 1.708
 3193,  14304572,  14304647, 1.000
 3194,  14305715,  14305746, 1.000
 3195,  14305993,  14306872, 1.598
 3196,  14307368,  14308328, 1.420
 3197,  14318745,  14319050, 1.000
 3198,  14319700,  14319804, 1.590
 3199,  14320795,  14321984, 1.731
 3200,  14327788,  14327864, 1.065
 3201,  14335022,  14335036, 1.000
 3202,  14341810,  14341817, 1.000
 3203,  14342923,  14342924, 1.000
 3204,  14345690,  14345697, 1.250
 3205,  14345778,  14345822, 1.000
 3206,  14346520,  14346611, 1.065
 3207,  14363752,  14363757, 1.000
 3208,  14368286,  14370125, 1.140
 3209,  14371635,  14371714, 1.000
 3210,  14377843,  14377900, 1.000
 3211,  14381660,  14381981, 1.000
 3212,  14384028,  14385107, 1.000
 3213,  14386332,  14386338, 1.000
 3214,  14391820,  14396567, 3.068
 3215,  14398011,  14398026, 1.000
 3216,  14399607,  14399610, 1.000
 3217,  14403592,  14403610, 1.000
 3218,  14403849,  14404023, 1.000
 3219,  14404212,  14404236, 1.200
 3220,  14405560,  14405805, 1.516
 3221,  14409936,  14409981, 1.000
 3222,  14411487,  14411495, 1.000
 3223,  14413439,  14413608, 2.024
 3224,  14414234,  14414291, 1.379
 3225,  14434138,  14434151, 1.000
 3226,  14455612,  14455631, 1.000
 3227,  14468057,  14470586, 2.130
 3228,  14471592,  14472282, 2.411
 3229,  14485313,  14485429, 1.658
 3230,  14492555,  14492819, 1.125
 3231,  14493075,  14493141, 1.000
 3232,  14503588,  14503636, 1.714
 3233,  14506332,  14506471, 1.100
 3234,  14509816,  14509833, 1.000
 3235,  14512535,  14512553, 1.158
 3236,  14515338,  14515501, 1.884
 3237,  14530919,  14530988, 2.014
 3238,  14532703,  14532934, 1.448
 3239,  14535771,  14535855, 1.000
 3240,  14536639,  14536845, 2.087
 3241,  14538609,  14538673, 1.000
 3242,  14546195,  14546202, 1.000
 3243,  14571982,  14571995, 1.000
 3244,  14572204,  14572252, 1.000
 3245,  14593530,  14593542, 1.000
 3246,  14598114,  14600239, 1.269
 3247,  14601607,  14602507, 2.241
 3248,  14610435,  14610450, 1.000
 3249,  14612916,  14613595, 1.003
 3250,  14622927,  14623474, 1.000
 3251,  14625546,  14625627, 1.000
 3252,  14628034,  14628071, 1.000
 3253,  14631078,  14631659, 2.366
 3254,  14631895,  14631987, 1.570
 3255,  14632157,  14633026, 1.961
 3256,  14637373,  14637387, 1.000
 3257,  14637860,  14638026, 1.204
 3258,  14638246,  14638301, 2.268
 3259,  14644426,  14644446, 1.000
 3260,  14644707,  14644717, 1.000
 3261,  14651076,  14651163, 1.000
 3262,  14651288,  14651687, 1.192
 3263,  14655063,  14655070, 1.250
 3264,  14656805,  14658371, 1.133
 3265,  14661888,  14662689, 1.282
 3266,  14663252,  14663448, 2.066
 3267,  14663780,  14664255, 1.750
 3268,  14665183,  14665333, 1.901
 3269,  14665551,  14665554, 1.000
 3270,  14669357,  14669387, 1.000
 3271,  14676044,  14676045, 1.000
 3272,  14676175,  14679830, 1.058
 3273,  14680132,  14680638, 1.594
 3274,  14681837,  14682370, 1.605
 3275,  14683199,  14683517, 1.000
 3276,  14688861,  14692511, 1.112
 3277,  14694476,  14694584, 1.550
 3278,  14694933,  14694947, 1.000
 3279,  14697007,  14697143, 1.000
 3280,  14701333,  14701338, 1.000
 3281,  14701637,  14701981, 1.345
 3282,  14724431,  14724577, 1.000
 3283,  14732466,  14732986, 1.336
 3284,  14744099,  14744128, 1.000
 3285,  14745752,  14749221, 1.637
 3286,  14767124,  14767675, 2.063
 3287,  14768594,  14769702, 3.710
 3288,  14770820,  14771039, 1.936
 3289,  14777180,  14777188, 1.000
 3290,  14777936,  14777949, 1.000
 3291,  14791399,  14791920, 1.000
 3292,  14792708,  14792753, 1.000
 3293,  14792996,  14793163, 1.000
 3294,  14793622,  14793741, 1.000
 3295,  14794048,  14795471, 1.058
 3296,  14806320,  14806322, 1.000
 3297,  14808570,  14808686, 1.000
 3298,  14810784,  14811133, 1.006
 3299,  14813588,  14813989, 1.371
 3300,  14817257,  14817303, 1.000
 3301,  14818074,  14818075, 1.000
 3302,  14818436,  14818457, 1.000
 3303,  14819648,  14819783, 1.000
 3304,  14821489,  14822106, 1.348
 3305,  14823129,  14823228, 1.000
 3306,  14825568,  14829795, 1.115
 3307,  14830300,  14830302, 1.000
 3308,  14844605,  14844726, 1.000
 3309,  14845161,  14845313, 1.000
 3310,  14845982,  14845997, 1.000
 3311,  14846379,  14846446, 1.000
 3312,  14847657,  14847658, 1.000
 3313,  14853663,  14853666, 1.000
 3314,  14859314,  14859320, 1.000
 3315,  14859542,  14859679, 1.906
 3316,  14866069,  14866209, 1.397
 3317,  14866618,  14867805, 1.555
 3318,  14868039,  14868202, 3.220
 3319,  14870613,  14873765, 1.110
 3320,  14874914,  14875047, 1.000
 3321,  14875755,  14875814, 1.000
 3322,  14876984,  14879196, 1.000
 3323,  14879755,  14879937, 2.131
 3324,  14883295,  14883321, 2.407
 3325,  14883349,  14883503, 1.548
 3326,  14883704,  14883717, 1.286
 3327,  14884057,  14884726, 1.039
 3328,  14885087,  14885089, 1.000
 3329,  14885475,  14885511, 1.000
 3330,  14885641,  14885744, 1.000
 3331,  14886176,  14886236, 1.000
 3332,  14886634,  14886650, 1.000
 3333,  14887249,  14887403, 1.019
 3334,  14887626,  14887639, 1.571
 3335,  14888106,  14888878, 1.717
 3336,  14889980,  14890218, 1.004
 3337,  14892217,  14893257, 1.442
 3338,  14893969,  14894188, 1.386
 3339,  14894411,  14895219, 1.067
 3340,  14896182,  14896305, 1.000
 3341,  14897019,  14897127, 1.000
 3342,  14897288,  14897295, 1.000
 3343,  14898265,  14899089, 1.427
 3344,  14899267,  14899461, 1.000
 3345,  14900086,  14901170, 1.174
 3346,  14901351,  14901469, 1.000
 3347,  14902212,  14902222, 1.000
 3348,  14902473,  14902661, 1.016
 3349,  14902981,  14903174, 1.000
 3350,  14903456,  14903624, 2.320
 3351,  14904728,  14905401, 1.061
 3352,  14905595,  14906034, 1.155
 3353,  14906368,  14906373, 1.000
 3354,  14907311,  14908090, 2.654
 3355,  14909466,  14909555, 1.000
 3356,  14910427,  14910501, 1.000
 3357,  14910663,  14915764, 1.163
 3358,  14916320,  14917169, 1.279
 3359,  14918121,  14919183, 1.715
 3360,  14919312,  14919556, 1.469
 3361,  14919854,  14920001, 1.000
 3362,  14920623,  14921439, 1.332
 3363,  14922624,  14922714, 1.000
 3364,  14927279,  14928053, 1.152
 3365,  14930237,  14930258, 1.000
 3366,  14931166,  14933428, 1.770
 3367,  14937055,  14937079, 1.000
 3368,  14937340,  14937845, 1.000
 3369,  14938461,  14940627, 1.569
 3370,  14941111,  14941185, 1.000
 3371,  14942252,  14942513, 1.698
 3372,  14942762,  14943311, 1.000
 3373,  14943455,  14943469, 1.333
 3374,  14944350,  14944955, 1.490
 3375,  14948252,  14948271, 1.000
 3376,  14948674,  14948693, 1.000
 3377,  14949761,  14949763, 1.000
 3378,  14951323,  14953064, 1.000
 3379,  14957849,  14957869, 1.000
 3380,  14962120,  14962590, 1.000
 3381,  14962940,  14962954, 1.000
 3382,  14963392,  14963438, 1.000
 3383,  14969083,  14972195, 1.044
 3384,  14975071,  14977170, 1.000
 3385,  14980905,  14981930, 1.000
 3386,  14982247,  14982476, 1.000
 3387,  14986103,  14986170, 1.000
 3388,  14991218,  14995548, 1.008
 3389,  14998846,  14998847, 1.000
 3390,  15001794,  15004078, 1.100
 3391,  15007650,  15007651, 1.000
 3392,  15010104,  15010489, 2.459
 3393,  15012995,  15013047, 1.019
 3394,  15019954,  15023026, 1.183
 3395,  15023762,  15024037, 1.239
 3396,  15024569,  15024707, 1.000
 3397,  15026199,  15032953, 1.289
 3398,  15034621,  15034814, 1.041
 3399,  15035798,  15037012, 1.203
 3400,  15040884,  15041919, 1.512
 3401,  15042336,  15042548, 1.000
 3402,  15043745,  15044052, 1.370
 3403,  15045098,  15045263, 1.000
 3404,  15046509,  15053581, 1.308
 3405,  15055482,  15055490, 1.000
 3406,  15055690,  15056742, 1.104
 3407,  15058633,  15060587, 1.228
 3408,  15061125,  15061135, 1.000
 3409,  15061166,  15061213, 1.000
 3410,  15061540,  15061822, 1.000
 3411,  15066688,  15068637, 1.285
 3412,  15071657,  15076164, 1.283
 3413,  15079571,  15080896, 1.000
 3414,  15083716,  15084294, 1.000
 3415,  15087417,  15087623, 1.000
 3416,  15087839,  15095559, 1.154
 3417,  15095969,  15095979, 1.000
 3418,  15096069,  15096396, 1.634
 3419,  15096467,  15096574, 1.130
 3420,  15097153,  15097733, 1.002
 3421,  15098482,  15098592, 1.000
 3422,  15099192,  15100154, 1.016
 3423,  15100399,  15100402, 1.000
 3424,  15108362,  15108558, 1.472
 3425,  15109387,  15109587, 1.408
 3426,  15111909,  15111952, 1.591
 3427,  15112623,  15112914, 1.798
 3428,  15113144,  15113147, 1.000
 3429,  15113561,  15113748, 1.335
 3430,  15114378,  15115547, 1.665
 3431,  15116459,  15116472, 1.000
 3432,  15117168,  15117620, 2.442
 3433,  15118175,  15118193, 1.000
 3434,  15123078,  15123089, 1.000
 3435,  15125491,  15125565, 1.000
 3436,  15132810,  15132926, 1.000
 3437,  15133284,  15133456, 1.694
 3438,  15133762,  15133765, 1.000
 3439,  15134823,  15136298, 1.493
 3440,  15136447,  15138271, 1.510
 3441,  15138302,  15140431, 1.161
 3442,  15140450,  15140452, 1.000
 3443,  15142382,  15142507, 1.000
 3444,  15143262,  15143264, 1.000
 3445,  15145219,  15146893, 1.000
 3446,  15149109,  15149120, 1.000
 3447,  15150676,  15153374, 1.541
 3448,  15153854,  15154291, 1.000
 3449,  15154885,  15155022, 1.587
 3450,  15155207,  15155403, 1.000
 3451,  15155671,  15155693, 1.000
 3452,  15156538,  15156855, 1.060
 3453,  15157313,  15165818, 1.412
 3454,  15167356,  15169001, 1.312
 3455,  15169605,  15170980, 3.787
 3456,  15171268,  15173833, 2.379
 3457,  15175389,  15175445, 1.000
 3458,  15175756,  15178475, 1.105
 3459,  15178496,  15180868, 1.000
 3460,  15181670,  15181714, 1.000
 3461,  15182536,  15182681, 1.000
 3462,  15182710,  15182722, 1.000
 3463,  15183813,  15186299, 1.221
 3464,  15187307,  15187378, 1.681
 3465,  15188230,  15188805, 1.002
 3466,  15190323,  15190653, 1.021
 3467,  15192299,  15193071, 1.000
 3468,  15193411,  15193694, 1.380
 3469,  15195096,  15196774, 1.455
 3470,  15197279,  15197441, 2.509
 3471,  15197907,  15197928, 1.000
 3472,  15202155,  15204399, 1.550
 3473,  15204548,  15204553, 1.000
 3474,  15205272,  15205312, 1.390
 3475,  15205638,  15206542, 1.041
 3476,  15206628,  15208194, 1.206
 3477,  15209359,  15209617, 1.000
 3478,  15210667,  15211687, 1.911
 3479,  15212692,  15212736, 1.000
 3480,  15212965,  15213319, 1.256
 3481,  15213894,  15214483, 1.207
 3482,  15217487,  15217685, 1.000
 3483,  15217792,  15217828, 1.000
 3484,  15218643,  15218670, 1.000
 3485,  15218789,  15219704, 1.000
 3486,  15220795,  15220805, 1.000
 3487,  15222537,  15224176, 1.203
 3488,  15227816,  15227831, 1.000
 3489,  15229181,  15229200, 1.000
 3490,  15229360,  15229367, 1.000
 3491,  15230891,  15230915, 1.000
 3492,  15231143,  15231583, 1.000
 3493,  15233453,  15235717, 1.210
 3494,  15239660,  15242543, 1.132
 3495,  15242971,  15246382, 1.273
 3496,  15246948,  15247587, 1.000
 3497,  15247933,  15248798, 1.224
 3498,  15250199,  15250722, 1.000
 3499,  15253372,  15253416, 1.578
 3500,  15253641,  15253894, 1.047
 3501,  15255645,  15256019, 1.000
 3502,  15256918,  15258098, 1.587
 3503,  15258959,  15259508, 2.207
 3504,  15260284,  15260310, 1.370
 3505,  15260538,  15263360, 1.858
 3506,  15263787,  15264039, 1.028
 3507,  15264439,  15265295, 1.981
 3508,  15266247,  15267210, 1.664
 3509,  15267441,  15267573, 1.000
 3510,  15267809,  15270458, 1.123
 3511,  15272420,  15273362, 1.233
 3512,  15274650,  15276678, 1.545
 3513,  15277763,  15277792, 1.000
 3514,  15278459,  15279483, 1.854
 3515,  15279582,  15279731, 1.000
 3516,  15280339,  15280421, 1.542
 3517,  15280466,  15280546, 1.272
 3518,  15282437,  15282472, 1.000
 3519,  15286220,  15286223, 1.000
 3520,  15286553,  15286804, 1.000
 3521,  15288566,  15289114, 1.046
 3522,  15290145,  15290345, 1.005
 3523,  15291870,  15291874, 1.000
 3524,  15292971,  15293200, 1.565
 3525,  15294476,  15295623, 1.113
 3526,  15298422,  15299073, 1.034
 3527,  15299204,  15299205, 1.000
 3528,  15299775,  15303628, 1.131
 3529,  15305056,  15305073, 1.167
 3530,  15313645,  15313649, 1.000
 3531,  15313755,  15314023, 1.026
 3532,  15315640,  15315688, 1.000
 3533,  15316729,  15316915, 1.005
 3534,  15316953,  15316981, 1.621
 3535,  15317831,  15317861, 1.000
 3536,  15320111,  15320375, 1.000
 3537,  15320710,  15324503, 1.242
 3538,  15325060,  15325063, 1.000
 3539,  15326250,  15326257, 1.000
 3540,  15328374,  15328458, 1.106
 3541,  15332092,  15332122, 1.000
 3542,  15332683,  15332730, 1.000
 3543,  15333438,  15333444, 1.000
 3544,  15335251,  15335303, 1.000
 3545,  15336125,  15336540, 1.000
 3546,  15337535,  15337538, 1.000
 3547,  15337587,  15337600, 1.357
 3548,  15337856,  15337894, 1.000
 3549,  15338162,  15338227, 1.000
 3550,  15338769,  15338862, 1.936
 3551,  15339603,  15339605, 1.000
 3552,  15340679,  15340691, 1.000
 3553,  15340918,  15340951, 1.000
 3554,  15342852,  15342874, 1.000
 3555,  15343245,  15343674, 1.000
 3556,  15344471,  15344473, 1.000
 3557,  15346914,  15347591, 1.024
 3558,  15347596,  15347641, 1.152
 3559,  15354697,  15354702, 1.000
 3560,  15354980,  15354983, 1.000
 3561,  15356088,  15356338, 1.000
 3562,  15356541,  15356565, 1.520
 3563,  15356772,  15359044, 1.081
 3564,  15364623,  15364624, 1.000
 3565,  15364952,  15364953, 1.000
 3566,  15367027,  15367106, 1.000
 3567,  15368961,  15368995, 1.000
 3568,  15369628,  15371179, 1.000
 3569,  15371666,  15372354, 1.138
 3570,  15373767,  15373770, 1.000
 3571,  15375571,  15375572, 1.000
 3572,  15375799,  15375805, 1.000
 3573,  15376027,  15376123, 1.948
 3574,  15376472,  15376474, 1.000
 3575,  15376867,  15376942, 1.408
 3576,  15382426,  15383791, 1.000
 3577,  15385004,  15385006, 1.000
 3578,  15385197,  15385311, 1.470
 3579,  15386979,  15387399, 1.000
 3580,  15390310,  15390409, 1.000
 3581,  15391327,  15391332, 1.000
 3582,  15395907,  15396756, 1.119
 3583,  15400794,  15401293, 1.006
 3584,  15401483,  15401491, 1.000
 3585,  15402674,  15402714, 1.000
 3586,  15403823,  15403863, 1.000
 3587,  15409000,  15409178, 1.000
 3588,  15410027,  15410032, 1.500
 3589,  15411509,  15411670, 1.000
 3590,  15412021,  15412023, 1.000
 3591,  15413227,  15413228, 1.000
 3592,  15413660,  15413719, 1.000
 3593,  15413824,  15413840, 1.118
 3594,  15414479,  15414482, 1.000
 3595,  15415546,  15415648, 1.078
 3596,  15416480,  15423453, 1.504
 3597,  15424120,  15474335, 2.255
 3598,  15474743,  15474747, 1.000
 3599,  15476415,  15507711, 1.199
 3600,  15519336,  15519452, 1.000
 3601,  15519623,  15519644, 1.136
 3602,  15521081,  15521096, 1.000
 3603,  15523662,  15524304, 1.128
 3604,  15524655,  15524848, 1.000
 3605,  15525113,  15529585, 1.311
 3606,  15531579,  15532792, 1.085
 3607,  15536980,  15540266, 1.771
 3608,  15554624,  15554642, 1.000
 3609,  15556079,  15557324, 1.392
 3610,  15559271,  15559287, 1.000
 3611,  15559461,  15559774, 1.000
 3612,  15564234,  15564339, 1.217
 3613,  15565188,  15565834, 1.000
 3614,  15570387,  15570444, 1.000
 3615,  15570581,  15573850, 1.028
 3616,  15575876,  15575884, 1.000
 3617,  15575994,  15582297, 1.070
 3618,  15584000,  15584003, 1.000
 3619,  15598438,  15617802, 1.122
 3620,  15617911,  15619692, 1.071
 3621,  15623133,  15623142, 1.900
 3622,  15623492,  15623493, 1.000
 3623,  15623534,  15625820, 1.401
 3624,  15626580,  15626765, 1.161
 3625,  15627997,  15628004, 1.000
 3626,  15628964,  15629390, 1.052
 3627,  15629487,  15629522, 1.000
 3628,  15630829,  15631793, 1.022
 3629,  15633253,  15633305, 1.000
 3630,  15634300,  15635379, 2.004
 3631,  15637967,  15638978, 1.088
 3632,  15639851,  15639981, 1.000
 3633,  15640613,  15640792, 1.000
 3634,  15641628,  15641629, 1.000
 3635,  15643420,  15644952, 1.059
 3636,  15650968,  15650983, 1.000
 3637,  15651811,  15651839, 1.000
 3638,  15653249,  15653327, 1.342
 3639,  15668877,  15668887, 1.273
 3640,  15670976,  15671080, 1.000
 3641,  15671254,  15672640, 1.000
 3642,  15672926,  15672932, 1.000
 3643,  15673638,  15673884, 1.032
 3644,  15676232,  15676244, 1.000
 3645,  15676341,  15681659, 2.245
 3646,  15683053,  15685383, 1.889
 3647,  15685756,  15685757, 1.000
 3648,  15686790,  15686887, 1.888
 3649,  15689351,  15690472, 1.138
 3650,  15695650,  15695664, 1.000
 3651,  15696414,  15696982, 1.817
 3652,  15698914,  15700109, 1.962
 3653,  15700723,  15700724, 1.000
 3654,  15705481,  15705514, 1.000
 3655,  15706248,  15707454, 1.670
 3656,  15708447,  15711096, 1.027
 3657,  15712533,  15712564, 1.000
 3658,  15712846,  15713411, 1.882
 3659,  15713893,  15713958, 1.000
 3660,  15716334,  15716858, 1.000
 3661,  15721118,  15721122, 1.000
 3662,  15728358,  15728472, 1.026
 3663,  15729491,  15729533, 1.000
 3664,  15739369,  15740897, 1.000
 3665,  15748955,  15750240, 1.000
 3666,  15751917,  15751946, 1.000
 3667,  15781345,  15784547, 1.661
 3668,  15787639,  15787684, 1.783
 3669,  15789540,  15791296, 1.072
 3670,  15795398,  15795502, 1.133
 3671,  15795878,  15796051, 1.684
 3672,  15796132,  15796548, 1.360
 3673,  15800143,  15801980, 3.042
 3674,  15806616,  15806982, 1.033
 3675,  15807035,  15810105, 1.019
 3676,  15811498,  15811503, 1.000
 3677,  15813662,  15813870, 1.000
 3678,  15817059,  15817192, 1.187
 3679,  15818711,  15819200, 1.000
 3680,  15823606,  15825129, 1.000
 3681,  15840204,  15841340, 1.024
 3682,  15844934,  15845272, 1.000
 3683,  15849670,  15851926, 1.000
 3684,  15867576,  15867688, 1.000
 3685,  15877500,  15877592, 1.000
 3686,  15889862,  15889982, 1.000
 3687,  15895265,  15905849, 1.000
 3688,  15912245,  15931093, 2.154
 3689,  15937617,  15939220, 1.853
 3690,  15942555,  15943012, 1.000
 3691,  15943848,  15943860, 1.000
 3692,  15944803,  15945020, 1.257
 3693,  15950293,  15950307, 1.000
 3694,  15958327,  15958331, 1.000
 3695,  15960797,  15960817, 1.000
 3696,  15968574,  15968612, 1.026
 3697,  15970816,  15976809, 1.095
 3698,  15978701,  15985243, 1.306
 3699,  15985662,  15985752, 1.000
 3700,  15986618,  15986711, 1.915
 3701,  15987498,  15987541, 1.000
 3702,  15987605,  15990075, 1.002
 3703,  15990504,  15995318, 1.647
 3704,  15996705,  15996706, 1.000
 3705,  15997141,  15997177, 1.000
 3706,  15998427,  15999991, 1.563
 3707,  16000004,  16005686, 1.110
 3708,  16009641,  16009827, 1.973
 3709,  16012997,  16012998, 1.000
 3710,  16014414,  16014447, 1.000
 3711,  16016331,  16016343, 1.000
 3712,  16018324,  16020411, 1.025
 3713,  16024119,  16024146, 1.000
 3714,  16024472,  16024479, 1.000
 3715,  16026971,  16026972, 1.000
 3716,  16027189,  16027509, 1.427
 3717,  16028143,  16028172, 1.000
 3718,  16033908,  16034145, 1.000
 3719,  16036673,  16036696, 1.000
 3720,  16038453,  16038494, 1.000
 3721,  16039403,  16039548, 1.000
 3722,  16049558,  16060729, 1.436
 3723,  16061309,  16061320, 1.000
 3724,  16062974,  16062996, 1.130
 3725,  16067103,  16067609, 1.075
